reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,sentiment,review_length,helpful_votes,total_votes,helpfulness_ratio,review_time,days_since_review
AYEGDBTAK29JA,B000001OM5,"R. Moenaert ""Richie""","[11, 11]",I was ready to purchase a new CD Player because the one I had wouldn't recognize any CD/DVD's.  I read quite a few ofthe reviews and based on price and reviews I decided on this one.  I installed this cleaner into the player and followedthe instructions and in less than a minute everything was working like new.  Great product.,5.0,Great Product,1294272000,"01 6, 2011",0.151010101010101,59,11,11,0.9166666666666666,2011-01-06,1291
A3O12K1YQR2FZ9,B000001OM5,steakburger,"[0, 0]",got this to clean a dvd drive and it wokred as intended . its good and useful good buy recommened,5.0,Maxell CD-340 CD Lens Cleaner (190048),1379980800,"09 24, 2013",0.5166666666666666,20,0,0,0.0,2013-09-24,299
A1HUCUAIH6U5W2,B000001OM5,"Steve K. ""Himm2""","[2, 4]","I used this product on a Philips DVD Recorder. Horrible Mistake!!! It must have screwed up the lens alignment because all discs that are now inserted into the drive come back with the message ""NO DISC"" and no playing or recording can be done. It ruined my machine!",1.0,Buyer Beware,1314144000,"08 24, 2011",-0.5,48,2,4,0.4,2011-08-24,1061
A2SXJZGMY90RZN,B000001OMA,Augustus,"[0, 0]","I bought this CD lens cleaner a while ago for use with my computer. It seems to work fine, and I have had no problems with it!",5.0,Nice CD Cleaner,1391472000,"02 4, 2014",0.5208333333333334,27,0,0,0.0,2014-02-04,166
A2LZ3HGE6UMSQF,B000001OMA,BSquared18,"[19, 23]","This is one of those products where you can never be completely sure if it is doing anything. But I just finished using it for the 40th time, after which it is recommended that you buy a new one, and all the players/burners I've used it on seem to be in fine working order. Whether they would be working as well if I didn't periodically clean them is impossible to say.The disc has several small brushes on it that clean the equipment's lens. It takes about one minute. There are also some additional features which I have never used.",5.0,Works Well as Far as I Can Tell,1254355200,"10 1, 2009",0.10871212121212122,99,19,23,0.7916666666666666,2009-10-01,1753
AX802DK9MMMYD,B000001OMA,"E. Campisi ""extrabooksalbany""","[8, 9]","I was having a lot of problems with my CD player skipping, refusing to play certain CDs, and randomly changing CDs. I thought I would have to replace it, which I didn't want to because it's a high-end one, and I just love the sound quality. In the process of shopping for a new player, I came across information on CD lens cleaners. People were saying that they saved their CD player. Well, it's true! Don't believe internet information that tells you that eventually the lasers give out! My 12 year-old CD player just had a dirty lens, it wasn't broken.This one has little brushes on the underside that clean off your laser lens. Some reviews indicated that this was the only one they tried that the CD player accepted, so that was the reason I picked this one.You put the CD in the player, in my case a 5 CD changer, and hit play. It then plays a little music and talks to you! When it's done cleaning your CD player lens it tells you and lets you continue for a sound system check - basically makes sure your speakers are hooked to the right channels. I was glad to hear that mine were indeed hooked up correctly.Tonight I put in a CD that had previously skipped or gotten stuck on a part of a song. Will wonders never cease...it played perfectly!Couldn't ask for a better product. Saved me a ton of money on a new, high end (I was going to choose a Yamaha) player.",5.0,Talks to you and saved me a new CD player purchase,1283644800,"09 5, 2010",0.15566985645933015,257,8,9,0.8,2010-09-05,1414
A3B7TD1VKB2K8N,B000001OMA,Edward J Branham Sr,"[0, 0]","Had trouble with recorder playing and then recording, used this cleaner and now works like new. Will use on a regular basis from now on.",5.0,Try this First!!!,1331942400,"03 17, 2012",-0.02121212121212122,25,0,0,0.0,2012-03-17,855
A3Q4E2FTXYOQEW,B000001OMA,"Hilo ""96720""","[0, 11]",How can you tell that these things are actually cleaning your DVD player?  I haven't had any problems but I'm just curious if it's actually cleaning...,3.0,okay,1276732800,"06 17, 2010",-0.03333333333333333,26,0,11,0.0,2010-06-17,1494
A1KT19TDP9VE63,B000001OMA,Honest Consumer,"[0, 0]","Easy to use, cleaned the CD player - but the CDs still skip.Ordering a CD cleaner next. Sigh...the CD's are borrowed from the libary -so maybe they are in really bad shape?  Worked for most I guess...",2.0,"Easy to use, cleaned the player - but CD's still skip.",1321315200,"11 15, 2011",0.058333333333333376,37,0,0,0.0,2011-11-15,978
A3SO2AGQXXL8LC,B000001OMA,Jeffrtey Ankiel,"[10, 11]","this product was wonderful,i have cd player in my basement which quit playing cd and i used it once and thsat is all it took the lens was clean and have not had any troubles since",5.0,maxwell cd345 cd laser lens cleaner,1265414400,"02 6, 2010",0.3666666666666667,36,10,11,0.8333333333333334,2010-02-06,1625
A3SRZ0L60PNCVE,B000001OMA,"Matthew K. Smith ""m.k. smith""","[0, 0]","i have my doubts as to whether these things do any good or not. never once have i had one clear up a burn problem. there is no substitute for opening the cabinet and blowing it out w/ something like a Datavac (see product on Amazon; it replaces all those cans of compressed air. one of the best investments i've ever made. i blow the dust of discs BEFORE i put them in the player. that's how most dust get's in them, on the discs!), and cleaning the lens w/ a foam tipped swab and pure alcohol.",3.0,Doubtful as to it's efficacy.,1404432000,"07 4, 2014",0.5278571428571428,97,0,0,0.0,2014-07-04,16
A18VP6LYBOEW6X,B000001OMA,MightyIndian,"[0, 0]",Totally disappointed with this product. Purchased it after reading several positive ratings on Amazon but the disc did not work in my car. The car CD player kept on displaying werror while reading this disc.,1.0,Did not work despite several attempts,1308355200,"06 18, 2011",-0.17424242424242423,35,0,0,0.0,2011-06-18,1128
ARQ945F4OIWVI,B000001OMA,PB2008,"[0, 0]","I tried this with a CD-ROM player that was not recognizing the CD. Initially it seemed to help a little bit. But the problem returned quite soon. So I tried using the cleaner again, I think three times in a row. The problem really never went away.",2.0,Ineffective,1299628800,"03 9, 2011",-0.09583333333333333,47,0,0,0.0,2011-03-09,1229
A3ORB4W3GI1YFG,B000001OMA,R. Bacon,"[0, 0]","I purchased this particular disk cleaner based on the reviews I read. It cost a little more but I know Maxell to be a good brand. The directions are not clear enough for me - they assume you already understand how the thing works. Then, I couldn't get it to work. It was supposed to go in and then start talking. Of the 4 slots I tried it in it only worked inone AND it wouldn't come out without tweezers that scratched the disk. I have a Bose player withthe extra disk player which is a very good machine. I had some minor problems with one slot and I was assured the cleaner would take care of it. I never even got the disk to work let alone clean anything. I am afraid to put it in anything for fear I won't be able to get it out again. I don't know if this was a problem with my player but some disclaimer about not working with some players should be added more clearly and should list the brands it doesn't work with.",2.0,Doesn't do the job,1324771200,"12 25, 2011",0.19038888888888886,183,0,0,0.0,2011-12-25,938
AJXSHZAEW0142,B000001OMA,"T. Jackson ""Curt""","[1, 1]","It really worked for me I noticed a difference after the first application but I actually had to run it maybe 5 times total but now no more skips! Might depend on just how dirty your lens is. Another plus is the equipment test it can also run on your system, found out my system was out of phase and I didn't know it. Just a fantastic product get it!!Tom",5.0,Worked For Me,1313193600,"08 13, 2011",-0.008928571428571421,70,1,1,0.5,2011-08-13,1072
A22KW5YWAI5YDO,B000001OMI,Carissa B,"[0, 0]",Good  headphones.  I like (very much) that they only have a wire on one side  and they are lightweight..The sound is pretty good. I enjoy using them.,4.0,"Light, one wire, headphones...",1385251200,"11 24, 2013",0.38714285714285707,27,0,0,0.0,2013-11-24,238
A2FUMBORC5EMXG,B000001OMI,"Jeri C. Hastings ""Jer Hastings games_player""","[0, 0]","My job involves wearing earphones ALL THE TIME.  so if they are tight, my ears get sore and especially where my eyeglasses go behind my ears.  These are perfect with really good sound.",5.0,Love earphones that aren't too tight,1394409600,"03 10, 2014",0.25357142857142856,33,0,0,0.0,2014-03-10,132
A680RUE1FDO8B,B000001OMI,Jerry Saperstein,"[4, 5]","Obviously these headphones are not for the audiophile. Nor are they for the person who expects anything they buy to last for a decade or more.These headphones are for the person who wants tolerably decent sound reproduction in a compact package. Commuters, some travelers and others with modest expectations will love these. They fold into a pretty small package that can be tucked into a somewhat large package or a fanny pack or backback or mesenger bag or what have you. The headband has a wide range of adjustment and maintains the position you set it in.The earphones are large enough to cover most ears and are comfortable for extended wear. (I've been wearing them while sitting at the computer for the laat five hours without any discomfort.)If you don't demand much in the way of bass or treble, the audio range is acceptable. As I said, these headphones are not intended for audiophiles. That said, distortion isn't a problem even with the audio cranked up.These headphones don't pretend to be noise-cancelling. They are just nice average headphones with adequate audio response and the added benefit of folding into a manageably small form factor. They are sturdy within a limited degree and should last for several months. Considering their price, the need to replace them from time to time is hardly a pain.Overall, a good value as long as you don't demand or expect more than the product can deliver.Jerry",5.0,Excellent day-to-day headphones,1227744000,"11 27, 2008",0.14162414965986397,240,4,5,0.6666666666666666,2008-11-27,2061
A37NP1T8KCEMOW,B000001OMI,"K. Decker ""codgus""","[0, 0]","These headphones are perfect for the walking iPod/iPhone listener. No buds in ear, no strand ear canal. I use other headphones but these are good, like the fold in ear pads. Cord could be about 6&#34; longer, but still okay.",4.0,Simple.,1387065600,"12 15, 2013",0.51875,40,0,0,0.0,2013-12-15,217
A28OZBLQKKYGOR,B000001OMI,Kenneth W. Weigel,"[0, 0]","Another good buy.  Again, very affordable, and they work.  Far less expensive than buying them in a drugstore.  I like the single wire, it seems to be much easier to manage than two of them..",4.0,Worth the inexpensive price.,1395878400,"03 27, 2014",0.06598639455782312,35,0,0,0.0,2014-03-27,115
